CRSE_ID,CRSE_OFFER_NBR,STRM,SESSION_CODE,CLASS_SECTION,CLASS_NBR,SUBJECT,CATALOG_NBR,DESCR,ENROLLMENT,HU_H2_CRS_RT_NUM,HU_H2_REF_NUM
107332,1,2158,1,1,15248,SOCIOL,263,Hist Socio: Cult and Inst Pers,2,100051,82536
107336,1,2158,1,1,10114,CELLBIO, 305QC,Intracellular Transport,3,100071,61228
107340,1,2158,1,1,10117,FRSEMR,  26F,Dreams: Our Mind by Night,14,100112,91442
107341,1,2158,1,1,10118,US-WORLD,35,Equity in American Education,72,100113,55027
107341,1,2162,1,1,10103,US-WORLD,35,Equity in American Education,71,100113,55027
107341,1,2162,1,2,17030,US-WORLD,35,Equity in American Education,73,100113,55027
107349,1,2162,1,1,14795,MODMDEST,100,Intro Modern Middle East,14,100151,12411
107367,1,2158,1,1,14277,PHYSCI,10,Quantum & Statistical Found Ch,27,100291,75544
107368,1,2162,1,1,15466,PHYSCI,11,Frontiers of Modern Chemistry,128,100292,24022
107375,1,2158,1,1,10134,HIND-URD,  91R,Hindi-Urdu Supervised Readings,0,100353,99557
107375,1,2158,1,2,17167,HIND-URD,  91R,Hindi-Urdu Supervised Readings,1,100353,99557
107375,1,2162,1,1,10121,HIND-URD,  91R,Hindi-Urdu Supervised Readings,0,100353,99557
107375,1,2162,1,2,16484,HIND-URD,  91R,Hindi-Urdu Supervised Readings,1,100353,99557
107375,1,2162,1,3,18348,HIND-URD,  91R,Hindi-Urdu Supervised Readings,0,100353,99557
107378,1,2158,1,1,10136,SAS, 100R,South Asian Language Tutorials,9,100356,78249
107378,1,2158,1,2,14709,SAS, 100R,South Asian Language Tutorials,4,100356,78249
107378,1,2158,1,3,14714,SAS, 100R,South Asian Language Tutorials,4,100356,78249
107378,1,2158,1,4,14715,SAS, 100R,South Asian Language Tutorials,0,100356,78249
107378,1,2162,1,1,10123,SAS, 100R,South Asian Language Tutorials,6,100356,78249
107378,1,2162,1,2,15065,SAS, 100R,South Asian Language Tutorials,5,100356,78249
107378,1,2162,1,3,16796,SAS, 100R,South Asian Language Tutorials,4,100356,78249
107378,1,2162,1,4,16797,SAS, 100R,South Asian Language Tutorials,0,100356,78249
107379,1,2158,1,1,10137,SAS,  91R,Supervised Reading & Research,0,100357,26727
107379,1,2158,1,2,18102,SAS,  91R,Supervised Reading & Research,0,100357,26727
107379,1,2158,1,3,18103,SAS,  91R,Supervised Reading & Research,0,100357,26727
107379,1,2162,1,1,10124,SAS,  91R,Supervised Reading & Research,0,100357,26727
107379,1,2162,1,2,16842,SAS,  91R,Supervised Reading & Research,1,100357,26727
107379,1,2162,1,3,16843,SAS,  91R,Supervised Reading & Research,0,100357,26727
107380,1,2158,1,1,10138,SAS,  98R,Tutorial - Junior Year,0,100358,93356
107380,1,2162,1,1,10125,SAS,  98R,Tutorial - Junior Year,1,100358,93356
107381,1,2158,1,1,15165,SAS,  99RA,Tutorial - Senior Year,1,100359,41834
107397,1,2158,1,1,10148,ENG-SCI,135,Phys & Chem:Contxt Global Ener,11,100452,98766
107400,1,2158,1,1,10149,CELLBIO, 306QC,Theory & Sci of Teaching,3,100471,62351
107403,1,2162,1,1,10141,ECON,1760,Behavioral Finance,72,100491,77458
107425,1,2162,1,1,18788,ECON,1450R,Religion and Political Economy,0,100591,43748
107426,1,2158,1,1,10163,MUSIC, 105R,"Fund of Improv & Comp, Dance",9,100592,58855
107432,1,2158,1,1,17158,PSY, 980F,Animal Cognition,4,100631,89069
107451,1,2158,1,1,10173,PSY,1502,Cultural Psy Explr Socl Ident,0,100751,46453
107453,1,2158,1,1,10175,PSY,1512,Persuasion and Communication,0,100753,76667
107454,1,2162,1,1,10163,PSY, 980N,Nonverbal Communication,0,100754,25145
107455,1,2162,1,1,10164,CELLBIO, 307QC,Chromatin Dynamics,25,100755,91774
107464,1,2158,1,1,14546,SOCWORLD,47,Contemporary Develop Countries,77,100793,85573
107469,1,2162,1,1,15526,LING, 221R,Workshop in Indo-European,3,1008,1008
107600,1,2162,1,1,10230,APMTH,221,Advanced Optimization,20,100949,84323
107602,1,2162,1,1,18823,PSY,1503,Psych of Close Relationships,86,100951,32801
107608,1,2158,1,1,16556,ECON,2005HFA,Research in Contracts and Orgs,4,100991,11493
107613,1,2158,1,1,10235,ECON,1415,Analytic Frameworks for Policy,6,101012,93229
107622,1,2158,1,1,10237,BCMP,390,Gene Regulation,3,101051,87028
107622,1,2162,1,1,10239,BCMP,390,Gene Regulation,1,101051,87028
107628,1,2158,1,1,10243,DRB,322,Regulation of Tissue Stem Cell,1,101073,80827
107628,1,2162,1,1,10245,DRB,322,Regulation of Tissue Stem Cell,1,101073,80827
107630,1,2158,1,1,10246,GENETIC,397,Immunogenomics,2,101075,95934
107630,1,2162,1,1,10248,GENETIC,397,Immunogenomics,3,101075,95934
107631,1,2158,1,1,10247,HBTM,348,Molecular Pathogenesis,2,101076,44412
107631,1,2162,1,1,10249,HBTM,348,Molecular Pathogenesis,2,101076,44412
107633,1,2158,1,1,10252,NEUROBIO,384,Neuroscience of Human Emotions,0,101080,89733
107633,1,2162,1,1,10253,NEUROBIO,384,Neuroscience of Human Emotions,1,101080,89733
107634,1,2158,1,1,10255,NEUROBIO,344,Neurobiology & Protein Biochem,0,101081,38211
107634,1,2162,1,1,10255,NEUROBIO,344,Neurobiology & Protein Biochem,0,101081,38211
107669,1,2158,1,1,14425,GHHP,60,Negotiation and Conflict Mgmt,34,101151,52527
107675,1,2162,1,1,10266,ECON, 980W,Policy Options Health & Enviro,4,112953,31219
107677,1,2158,1,1,10271,COMPSCI,281,Adv. Machine Learning,100,101191,97848
107702,1,2158,1,1,15075,CHEM,171,Biological Synthesis,32,101311,49031
107703,1,2158,1,1,10284,CHEM,320,Chemical Biology,10,101312,64138
107703,1,2162,1,1,10275,CHEM,320,Chemical Biology,9,101312,64138
107706,1,2158,1,1,10286,PSY,2410R,Lab Research Emotional Disorde,8,101331,12616
107706,1,2162,1,2,18327,PSY,2410R,Lab Research Emotional Disorde,8,101331,12616
107709,1,2162,1,1,14497,CHEM,255,Practical Crystallography,11,101351,79245
107712,1,2158,1,1,14449,US-WORLD,36,Innovation & Entrepreneurship,96,101371,27723
107734,1,2158,1,1,10294,ENG-SCI,350,Materials Science,0,101413,39334
107734,1,2162,1,1,10282,ENG-SCI,350,Materials Science,1,101413,39334
107746,1,2158,1,1,10299,NEUROBIO,355,A Biophysical Approach to Syst,3,101473,33133
107746,1,2162,1,1,10285,NEUROBIO,355,A Biophysical Approach to Syst,3,101473,33133
107754,1,2158,1,1,10301,HISTSCI,200,Knowing the World,7,101511,11825
107755,1,2158,1,1,10302,NEUROBIO,230,Visual Recognition,8,101512,78454
107759,1,2158,1,1,15736,AFRAMER,  90R.W,Ibibio,0,101531,42039
107759,1,2162,1,1,15591,AFRAMER,  90R.W,Ibibio,0,101531,42039
107761,1,2158,1,1,10307,GENETIC,395,Regulation of global genes,2,101533,72253
107761,1,2162,1,1,10291,GENETIC,395,Regulation of global genes,3,101533,72253
107764,1,2162,1,1,10292,ENG-SCI,265,Advanced Water Treatment,4,101552,20731
107768,1,2158,1,1,10309,NEP, 105A,Dev. of Nepali Lang. and Lit.,0,101591,50945
107769,1,2162,1,1,15053,NEP, 105B,Dev. of Nepali Lang. and Lit.,0,101592,66052
107770,1,2158,1,1,15345,GOV,3005A,Workshop: Intl Relations,16,1016,1016
107770,1,2162,1,1,17401,GOV,3005A,Workshop: Intl Relations,0,1016,1016
107773,1,2158,1,1,15737,AFRAMER,  90R.X,Setswana,1,101611,81159
107773,1,2162,1,1,15592,AFRAMER,  90R.X,Setswana,2,101611,81159
107782,1,2158,1,1,10334,CELLBIO,316,Intracellular Protein Turnover,0,1017,1017
107782,1,2162,1,1,10312,CELLBIO,316,Intracellular Protein Turnover,0,1017,1017
107787,1,2162,1,1,10315,SCRB,364,Vertebrate Development,0,101731,37752
107790,1,2158,1,1,10339,AFRAMER,  90R.Y,Kikongo,0,101751,52859
107790,1,2162,1,1,10316,AFRAMER,  90R.Y,Kikongo,0,101751,52859
107809,1,2162,1,1,10329,LING,215,Phonological Theory II,6,101893,5612
107811,1,2162,1,1,10331,ECON,1310,The Economy of China,30,101895,66384
107818,1,2162,1,1,10338,HISTSCI,289,Entangled Objects,9,101931,84196
107821,1,2158,1,1,10365,ECON,1400,The Future of Globalization,170,101951,5906
107827,1,2158,1,1,10372,ECON, 910R,Supervised Reading and Researc,6,1020,1020
107827,1,2162,1,1,10347,ECON, 910R,Supervised Reading and Researc,2,1020,1020
107831,1,2162,1,1,10349,CELLBIO, 308QC,Intro to Histology,5,102012,38084
107842,1,2158,1,1,16381,E-PSCI,252,Global Geophysics: A Primer,8,102091,62097
107843,1,2162,1,1,10356,HBTM,200,Prin and Pract of Human Path,12,102092,10575
107864,1,2158,1,1,10405,BCMP,391,"Redox biology, trace elements",1,102194,82614
107864,1,2162,1,1,10379,BCMP,391,"Redox biology, trace elements",1,102194,82614
107868,1,2158,1,1,10409,CELLBIO,390,Membrane: Cytoskeleton Interfc,0,102211,31092
107868,1,2162,1,1,10384,CELLBIO,390,Membrane: Cytoskeleton Interfc,1,102211,31092
107869,1,2158,1,1,10411,CELLBIO,389,Modeling Ovarian Cancer Pathog,0,102212,97721
107869,1,2162,1,1,10388,CELLBIO,389,Modeling Ovarian Cancer Pathog,0,102212,97721
107877,1,2158,1,1,10416,NEUROBIO, 306QC,Quantitative Methods for Biol,17,102232,85319
107884,1,2158,1,1,10426,ISLAMCIV,100,Reading Research Islamic Study,0,102271,94225
107884,1,2162,1,1,10408,ISLAMCIV,100,Reading Research Islamic Study,1,102271,94225
107885,1,2158,1,1,10427,GENETIC,394,Transcriptional Networks,2,102272,42703
107885,1,2162,1,1,10410,GENETIC,394,Transcriptional Networks,2,102272,42703
107886,1,2158,1,1,10428,GENETIC,347,Ras signaling and colon cancer,1,102273,72917
107886,1,2162,1,1,10411,GENETIC,347,Ras signaling and colon cancer,1,102273,72917
107887,1,2158,1,1,10431,GENETIC,356,Research-Molecular Cytogenetic,1,102274,21395
107887,1,2162,1,1,10414,GENETIC,356,Research-Molecular Cytogenetic,2,102274,21395
107892,1,2158,1,1,10434,THI, 101A,Introductory Thai I,1,102311,5395
107893,1,2162,1,1,15084,THI, 101B,Introductory Thai II,2,102312,6557
107899,1,2162,1,001S,10418,PHYSICS,302,Teaching & Communicating Physi,18,102351,51609
107899,1,2162,1,002S,18903,PHYSICS,302,Teaching & Communicating Physi,23,102351,51609
107908,1,2158,1,1,10452,BPH,382,"Aging, Stress Resistance & Die",2,102411,48113
107908,1,2162,1,1,10441,BPH,382,"Aging, Stress Resistance & Die",1,102411,48113
107925,1,2158,1,1,10459,HIST,1911,Pacific History,9,102491,72126
107932,1,2158,1,1,17015,VES,  52R,Video Workshop,0,102513,87233
107932,1,2158,1,D001,17071,VES,  52R,Video Workshop,0,102513,87233
107932,1,2158,1,D01,17063,VES,  52R,Video Workshop,0,102513,87233
107933,1,2162,1,1,10459,ANTHRO,  98ZB,Junior Tutorial for Social Ant,12,106357,35711
107945,1,2158,1,1,14844,E-PSCI,274,Field Geology,2,102692,74831
107945,1,2162,1,1,15330,E-PSCI,274,Field Geology,1,102692,74831
107972,1,2162,1,1,10486,HIST,  89J,The United States and China,11,102672,41121
107973,1,2162,1,1,15599,HIST,1155,"Early Modern Europe, 1450-1789",51,102673,56228
107995,1,2158,1,1,10500,ENG-SCI, 298R,Materials Sustainability,7,109853,28719
107996,1,2158,1,1,10506,HAA,  91R,Directed Study in HAA,0,1028,1028
107996,1,2162,1,1,10506,HAA,  91R,Directed Study in HAA,1,1028,1028
108001,1,2158,1,1,19201,MUSIC, 230RS,Sounds Studies,0,102814,89147
108001,1,2158,1,2,19330,MUSIC, 230RS,Sounds Studies,0,102814,89147
108001,1,2158,1,3,19347,MUSIC, 230RS,Sounds Studies,0,102814,89147
108001,1,2158,1,4,19367,MUSIC, 230RS,Sounds Studies,0,102814,89147
108001,1,2158,1,5,19388,MUSIC, 230RS,Sounds Studies,0,102814,89147
108001,1,2158,1,6,19406,MUSIC, 230RS,Sounds Studies,0,102814,89147
108001,1,2158,1,1,19276,MUSIC, 230RS,Sounds Studies,0,102814,89147
108059,1,2162,1,1,10587,HIST,1035,Byzantine Civilization,0,103192,42244
108094,1,2158,1,1,19198,GREEK,110,Plato's <i>Phaedo</i>,0,103394,6229
108094,1,2158,1,1,15014,GREEK,110,Plato's <i>Phaedo</i>,3,103394,6229
108111,1,2158,1,1,10682,GENETIC,396,Genome Editing and Epigenome,3,103484,46863
108111,1,2162,1,1,10661,GENETIC,396,Genome Editing and Epigenome,3,103484,46863
108113,1,2158,1,1,10684,GENETIC,392,Self-Renewal and Cancer,2,103491,10448
108113,1,2162,1,1,10664,GENETIC,392,Self-Renewal and Cancer,2,103491,10448
108137,1,2158,1,1,10695,SOCIOL,310,Qualifying Paper,14,103631,40662
108140,1,2162,1,1,14841,RELIGION,2479,Theopoetics and Poethics,2,103651,66355
108152,1,2158,1,1,10717,GENETIC,300,Advanced Topics in Genetics,0,1037,1037
108152,1,2162,1,1,10711,GENETIC,300,Advanced Topics in Genetics,0,1037,1037
108161,1,2162,1,1,14845,CULTBLF,51,Making the Middle Ages,13,103732,79782
108168,1,2162,1,1,14787,AFRAMER, 186X,Childhood in African America,10,103754,22059
108179,1,2162,1,1,14782,RELIGION,46,Historical Jesus,4,103772,61179
108182,1,2158,1,1,14987,RELIGION,1425,Greek Exegesis of John,2,103775,91393
108207,1,2162,1,1,17037,RELIGION,1480,Prtstnt-Cthlc Amer 1600-2000,2,103847,30174
108212,1,2158,1,1,10772,SHBT,200,Acoustics of Speech and Hearin,6,103852,60388
108213,1,2158,1,1,14297,SHBT,201,Biology of the Inner Ear,7,103853,75495
108217,1,2162,1,1,10773,SHBT,202,Clinical Aspects of Speech and,6,103857,69294
108218,1,2162,1,1,10778,SHBT,203,Anatomy of Speech and Hearing,7,103858,17772
108223,1,2162,1,1,10785,SHBT,204,Speech Communication,6,103874,47986
108224,1,2162,1,1,10787,SHBT,205,Neural Coding of Sound,7,103875,63093
108229,1,2162,1,1,16992,CHNSLIT,140,The Greatest Chinese Novel,12,103892,71999
108233,1,2158,1,1,17171,KORHIST,115,Korean History Through Film,8,103911,20477
108234,1,2162,1,1,14794,AFRAMER, 135X,Reading Du Bois,31,103914,50691
108238,1,2162,1,1,10802,GOV,  94GS,Globalization and Civil Societ,6,103918,7546
108257,1,2158,1,1,10819,FRSEMR,  25X,Human Brain in Health and,15,103977,25887
108261,1,2158,1,1,10820,FRSEMR,  30G,Digging Up the Past,11,103980,56101
108274,1,2158,1,1,15359,SOCIOL,170,Culture and Networks,32,104051,65007
108285,1,2162,1,1,15660,GOV,63,Topics and Resources in Pol,5,104111,37498
108286,1,2162,1,1,15656,GOV,61,Research Practice Quant Method,10,104112,52605
108287,1,2162,1,1,15658,GOV,62,Research Practice in Qual,21,104113,67712
108339,1,2162,1,1,15707,CELLBIO,201,Principles of Cell Biology,53,1044,1044
108353,1,2162,1,1,10909,SLAVIC,157,Russian Pastoral,10,104491,99049
108354,1,2158,1,1,10908,BCMP,387,Single-molecule Biophysics,1,106555,47527
108354,1,2162,1,1,10912,BCMP,387,Single-molecule Biophysics,1,106555,47527
108355,1,2158,1,1,10909,NEUROBIO,348,Neural stem cells,1,106553,11112
108355,1,2162,1,1,10917,NEUROBIO,348,Neural stem cells,1,106553,11112
108356,1,2158,1,1,10910,NEUROBIO,307,Architecture and plasticity,3,106552,77741
108356,1,2162,1,1,10918,NEUROBIO,307,Architecture and plasticity,3,106552,77741
108357,1,2158,1,1,10916,GERMPHIL,300,Special Reading and Research,0,1045,1045
108357,1,2162,1,1,10923,GERMPHIL,300,Special Reading and Research,0,1045,1045
108359,1,2158,1,1,14451,US-WORLD,38,Forced to be Free,56,104511,26219
108374,1,2158,1,1,10926,COMPSCI,304,Statistical Machine Learning,5,104572,61638
108374,1,2162,1,1,10934,COMPSCI,304,Statistical Machine Learning,5,104572,61638
108389,1,2162,1,1,10951,FRSEMR,  21G,How Did the First Stars and,11,104611,74245
108419,1,2158,1,1,10943,MUSIC, 181R,Performance and Interpretation,8,104751,70749
108446,1,2158,1,1,10955,MODMDEST,  91R,Supervised Reading/Research,0,104891,88561
108446,1,2158,1,2,15771,MODMDEST,  91R,Supervised Reading/Research,0,104891,88561
108446,1,2158,1,4,15773,MODMDEST,  91R,Supervised Reading/Research,0,104891,88561
108446,1,2162,1,1,11003,MODMDEST,  91R,Supervised Reading/Research,0,104891,88561
108446,1,2162,1,2,15627,MODMDEST,  91R,Supervised Reading/Research,0,104891,88561
108446,1,2162,1,4,15629,MODMDEST,  91R,Supervised Reading/Research,0,104891,88561
108447,1,2158,1,1,10956,MODMDEST,300,Direction of Master's Thesis,0,104892,37039
108447,1,2158,1,2,15624,MODMDEST,300,Direction of Master's Thesis,0,104892,37039
108447,1,2158,1,3,15625,MODMDEST,300,Direction of Master's Thesis,0,104892,37039
108447,1,2158,1,5,15627,MODMDEST,300,Direction of Master's Thesis,0,104892,37039
108447,1,2162,1,1,11008,MODMDEST,300,Direction of Master's Thesis,0,104892,37039
108447,1,2162,1,2,15532,MODMDEST,300,Direction of Master's Thesis,2,104892,37039
108447,1,2162,1,3,15533,MODMDEST,300,Direction of Master's Thesis,0,104892,37039
108447,1,2162,1,5,15535,MODMDEST,300,Direction of Master's Thesis,0,104892,37039
108465,1,2158,1,1,10975,PHYSICS, 143A,Quantum Mechanics I,34,1050,1050
108465,1,2162,1,1,11037,PHYSICS, 143A,Quantum Mechanics I,35,1050,1050
108471,1,2158,1,1,10976,EAFM,201,Media Mix: Representations,11,105031,91266
108482,1,2158,1,1,10987,WOMGEN,1200SH,Power to the People,29,105091,9095
108488,1,2158,1,1,10990,PSY,2451,Psych of Racism and Prejudice,0,105100,75368
108490,1,2162,1,1,16350,PSY,1702,The Emotional Mind,25,105111,7521
108491,1,2158,1,1,10993,PSY,2160R,Affective and Dev. Neurosci. L,8,105112,23846
108491,1,2162,1,1,18798,PSY,2160R,Affective and Dev. Neurosci. L,6,105112,23846
108495,1,2158,1,1,16255,HIST,  89H,Henry Kissinger,22,105132,38953
108501,1,2162,1,1,14754,RELIGION,1017,The Shock of the New,17,105191,89684
108504,1,2162,1,1,15597,RELIGION,2010,Space and Place,2,105194,68376
108513,1,2162,1,1,11059,FRSEMR,  34O,You and Your Camera,7,105214,40867
108514,1,2158,1,1,11003,FRSEMR,  34S,The Art of Noticing,9,105215,55974
108515,1,2158,1,1,16915,FRSEMR,  43W,"History, Nationalism & the Wor",8,105216,4281
108519,1,2162,1,1,11060,HISTSCI,246,Hist & Anthro of Med & Bio,4,105232,19559
108533,1,2158,1,1,11009,HIST,1513,History of Modern Latin Americ,71,105296,52478
108549,1,2158,1,1,11012,WOMGEN,1424,Amer Fetish: Consumer Culture,12,105352,91598
108553,1,2162,1,1,11066,PSY,2310,Primate Frontal Cortex,0,105356,85397
108555,1,2158,1,1,11017,FRSEMR,  25O,Blding a Living Cell One Brick,14,105358,48982
108564,1,2162,1,1,11068,FRSEMR,  22T,Why We Animals Sing,11,105366,22509
108574,1,2158,1,1,11018,FRSEMR,  25Q,Understanding Emotions,12,105392,94303
108588,1,2158,1,1,21254,CLASSIC,360,Teaching Colloquium,0,105452,88102
108588,1,2158,1,1,11031,CLASSIC,360,Teaching Colloquium,4,105452,88102
108619,1,2162,1,1,11127,WOMGEN,1127,WGS in the Daily News,36,105571,48191
108639,1,2158,1,1,11062,GOV,  92R,Faculty Research Assistant,5,105631,35789
108639,1,2162,1,1,11129,GOV,  92R,Faculty Research Assistant,11,105631,35789
108653,1,2162,1,1,11132,VES,283,Screens,3,105692,74909
108657,1,2158,1,1,11065,VES,108,Stranger than Fiction,31,105711,23387
108665,1,2158,1,1,14601,HEB,1540,Human Migration,11,105751,68708
108669,1,2162,1,1,16481,HEB,1419,Lab Methods Human Evol Biology,8,105755,98922
108673,1,2162,1,1,17006,SOCIOL,143,Just Institutions,12,105771,10985
108680,1,2158,1,1,11071,AFRAMER, 209A,Africa Rising? New African Eco,22,105794,56306
108693,1,2162,1,1,14664,CLASARCH,101,Roman Antiquity,10,105851,50105
108694,1,2162,1,1,11143,AFRAMER, 209B,Africa Rising? New African Eco,20,105852,65212
108705,1,2158,1,1,11081,GERMAN,  91R,Supervised Reading & Research,0,1059,1059
108705,1,2162,1,1,11157,GERMAN,  91R,Supervised Reading & Research,0,1059,1059
108721,1,2162,1,1,11167,FRENCH,268,Foreigners in French,0,105937,65916
108724,1,2162,1,1,11168,FRENCH,295,Theorizing Francophone Caribbe,0,105951,22596
108727,1,2158,1,1,16787,ROM-STD,101,Romance Translation Theory Pra,5,105971,89225
108748,1,2158,1,1,14247,E-PSCI,107,Plant Life in Geologic Time,3,106072,61716
108750,1,2162,1,1,15334,E-PSCI,162,Hydrology & Envir Geomechanics,3,106074,76823
108752,1,2162,1,1,16127,SPANSH,194,The Borges Machine,30,106076,25301
108760,1,2162,1,1,17009,COMPLIT,283,Language Differences,4,106096,7468
108771,1,2162,1,1,11228,ITAL,141,Renaissance Epic,4,106111,5328
108772,1,2158,1,1,11159,ITAL,262,"About Time: Nostalgia, Apocaly",3,106112,3847
108816,1,2158,1,1,16134,RSRA, 298A,AM Thesis Reading and Research,10,106239,14813
108818,1,2158,1,1,16136,RSRA, 299A,AM Thesis Develmnt & Writing,7,106240,81442
108829,1,2158,1,1,11264,FRSEMR,  27I,Global Health,14,106277,38826
108839,1,2158,1,1,11272,SYSTBIO,212,Communication of Science,9,106295,47732
108840,1,2158,1,1,15058,CHEM,106,Advanced Organic Chemistry,5,1063,1063
108842,1,2162,1,1,15583,VES,23,Conceptual Figure,14,106311,11317
108844,1,2162,1,1,11328,VES,83,"The Devil, Probably x 8 + 1",9,106314,93053
108851,1,2158,1,1,16808,STAT, 366HFRA,Introduction to Research,11,106321,65544
108854,1,2162,1,1,11350,SOCWORLD,49,Worlds of Business Modrn China,59,106324,29129
108859,1,2158,1,1,11309,VES,  52R,Intro to Non Fiction Videomaki,9,106351,87233
108859,1,2162,1,1,15335,VES,  52R,Intro to Non Fiction Videomaki,9,106351,87233
108860,1,2158,1,1,14598,ANTHRO,1732,China Thru Ethnography & Film,13,106352,44236
108871,1,2162,1,1,11371,ENG-SCI,183,Introduction to Heat Transfer,13,106364,16727
108879,1,2162,1,1,15420,AFRAMER, 119X,"Chocolate, Culture, and Politi",51,106413,10526
108880,1,2158,1,1,11346,APPHY,  50A,Phys Fndtn for Sci & Engr Prt,75,106431,77155
108882,1,2162,1,1,18595,APPHY,  50B,Phys Fndtn for Sci & Engr Prt,62,106451,92262
108892,1,2158,1,1,11378,ECON, 980X,Economics of Work and Family,9,106531,13231
108901,1,2158,1,1,15721,ECON,1010A,Intermediate Microeconomics,327,106611,58552
108901,1,2162,1,1,15580,ECON,1010A,Intermediate Microeconomics,47,106611,58552
108907,1,2158,1,1,15104,ROM-STD,  99A,Tutorial - Senior Year,0,1067,1067
108926,1,2158,1,1,11448,BE,  91R,Supervised Reading and Researc,10,106834,63962
108926,1,2162,1,1,11493,BE,  91R,Supervised Reading and Researc,3,106834,63962
108933,1,2158,1,1,11456,HISTSCI,261,Ethnography of Science,5,106857,21346
108949,1,2162,1,1,11514,ANTHRO,2628,Ethnograph Methods Anthro Rr,24,106891,32957
108954,1,2162,1,1,11526,PSY,1803,"Vulnerability, Stress, Ment Hl",0,106911,11649
108955,1,2162,1,1,11528,PSY,1514,Us and Them,0,106912,78278
108956,1,2158,1,1,11482,PSY,1552,Styles of Thought,0,106913,26756
108957,1,2162,1,1,11533,PSY,1804,Personality Disorders,0,106914,93385
108958,1,2158,1,1,11487,PSY,1053,"Sex, Evolution, and Human",0,106915,41863
108965,1,2158,1,1,11492,ECON,2082,Social Choice Theory,8,106954,50769
108969,1,2162,1,1,16138,E-PSCI,56,Geobiology & History of Life,4,106958,29461
108970,1,2162,1,1,11546,ARABIC, 242BR,Arabic Five,9,106971,44568
108971,1,2158,1,1,11500,ARABIC, 242AR,Arabic Five,5,106972,59675
108976,1,2158,1,1,11505,ANTHRO,2722,Sonic Ethnography,8,106991,68581
108980,1,2162,1,1,17034,PSY,1453,Consciousness,20,107031,17059
108982,1,2162,1,1,17050,MUSIC, 175R,Special Topics,13,107071,32166
108983,1,2162,1,1,16357,MUSIC, 194R,Special Topics,4,107072,98795
108989,1,2158,1,1,18166,PSY,2652,The Psychology of Cooperation,3,107112,52745
108992,1,2158,1,1,11530,MUSIC, 208RS,Ethnomusicology: Seminar,5,107132,44783
108993,1,2162,1,1,19171,ECON,1820,Education Reform in America,0,107151,52303
108994,1,2158,1,1,11534,BBS,230,Analysis of the Biological Lit,52,107171,36968
108999,1,2158,1,1,11538,BCMP, 308QC,Cell Fate Decisions,10,107274,21552
109003,1,2158,1,1,11542,HISTSCI,166,What is Enlightenment?,4,107312,83424
109006,1,2158,1,1,11545,SHBT,300,Auditory neural coding,1,107333,29629
109006,1,2162,1,1,11599,SHBT,300,Auditory neural coding,1,107333,29629
109007,1,2158,1,1,11546,SHBT,301,Acoustics & Mech of Middle Ear,0,107334,54684
109007,1,2162,1,1,11604,SHBT,301,Acoustics & Mech of Middle Ear,0,107334,54684
109008,1,2158,1,1,11548,SHBT,302,Mechanics and Physiology,0,107335,55476
109008,1,2162,1,1,11606,SHBT,302,Mechanics and Physiology,0,107335,55476
109009,1,2158,1,1,11552,SHBT,303,Sensory Coding & Feedback Ctrl,0,107336,42465
109009,1,2162,1,1,11608,SHBT,303,Sensory Coding & Feedback Ctrl,0,107336,42465
109012,1,2158,1,1,11554,SHBT,306,Clinical studies of laryngeal,0,107339,16069
109012,1,2162,1,1,11611,SHBT,306,Clinical studies of laryngeal,0,107339,16069
109013,1,2158,1,1,11556,SHBT,310,Independent Stud in SHBT,1,107340,76933
109013,1,2158,1,2,18019,SHBT,310,Independent Stud in SHBT,0,107340,76933
109013,1,2162,1,1,11613,SHBT,310,Independent Stud in SHBT,4,107340,76933
109013,1,2162,1,2,16677,SHBT,310,Independent Stud in SHBT,0,107340,76933
109014,1,2158,1,1,11557,SHBT, 333R,Lab Rotation in SHBT,14,107341,41383
109014,1,2162,1,1,11614,SHBT, 333R,Lab Rotation in SHBT,14,107341,41383
109015,1,2158,1,1,11558,SHBT, 301QC,Speech and Hearing Lab Visits,7,107342,14124
109015,1,2162,1,1,11615,SHBT, 301QC,Speech and Hearing Lab Visits,7,107342,14124
109018,1,2158,1,1,11559,SHBT,305,Degeneration and regeneration,0,107371,17641
109018,1,2162,1,1,11616,SHBT,305,Degeneration and regeneration,0,107371,17641
109021,2,2158,1,1,15719,COMPLIT,  91R,Supervised Reading and Researc,1,1074,1074
109021,2,2162,1,1,16776,COMPLIT,  91R,Supervised Reading and Researc,0,1074,1074
109073,1,2158,1,1,11625,MED-SCI, 302QC,Conduct of Science Refresher,112,107611,16457
109083,1,2158,1,1,11632,CELLBIO,374,Cell-Extracellular Matrix,0,107751,35175
109083,1,2162,1,1,11696,CELLBIO,374,Cell-Extracellular Matrix,0,107751,35175
109084,1,2158,1,1,11633,CELLBIO,382,Regulation of Rho GTPases,0,107752,16967
109084,1,2162,1,1,11697,CELLBIO,382,Regulation of Rho GTPases,0,107752,16967
109085,1,2158,1,1,11634,CELLBIO,385,Epigenetic Mechanisms,0,107753,72714
109085,1,2162,1,1,11698,CELLBIO,385,Epigenetic Mechanisms,0,107753,72714
109086,1,2158,1,1,11635,CELLBIO,386,Systemic metabolism and cancer,2,107754,41321
109086,1,2162,1,1,11699,CELLBIO,386,Systemic metabolism and cancer,2,107754,41321
109087,1,2158,1,1,11637,CELLBIO,387,Calcium signaling in health,1,107755,81727
