CRSE_ID,CRSE_OFFER_NBR,STRM,SESSION_CODE,CLASS_SECTION,CLASS_NBR,SUBJECT,CATALOG_NBR,DESCR,ENROLLMENT,HU_H2_CRS_RT_NUM,HU_H2_REF_NUM
107336,1,2168,1,1,10113,CELLBIO, 305QC,Intracellular Transport,0,100071,61228
107340,1,2168,1,1,10115,FRSEMR,  26F,Dreams: Our Mind by Night,0,100112,91442
107341,1,2168,1,1,10116,US-WORLD,35,Equity in American Education,0,100113,55027
107341,1,2172,1,1,10120,US-WORLD,35,Equity in American Education,0,100113,55027
107341,1,2172,1,2,27191,US-WORLD,35,Equity in American Education,0,100113,55027
107349,1,2168,1,1,23620,MODMDEST,100,Intro Modern Middle East,0,100151,12411
107367,1,2168,1,1,11993,PHYSCI,10,Quantum & Statistical Found Ch,0,100291,75544
107368,1,2172,1,1,12617,PHYSCI,11,Frontiers of Modern Chemistry,0,100292,24022
107375,1,2168,1,1,10121,HIND-URD,  91R,Hindi-Urdu Supervised Readings,0,100353,99557
107375,1,2168,1,2,13957,HIND-URD,  91R,Hindi-Urdu Supervised Readings,0,100353,99557
107375,1,2172,1,1,10125,HIND-URD,  91R,Hindi-Urdu Supervised Readings,0,100353,99557
107375,1,2172,1,2,13313,HIND-URD,  91R,Hindi-Urdu Supervised Readings,0,100353,99557
107375,1,2172,1,3,14913,HIND-URD,  91R,Hindi-Urdu Supervised Readings,0,100353,99557
107378,1,2168,1,1,10123,SAS, 100R,South Asian Language Tutorials,0,100356,78249
107378,1,2168,1,2,12204,SAS, 100R,South Asian Language Tutorials,0,100356,78249
107378,1,2168,1,3,12206,SAS, 100R,South Asian Language Tutorials,0,100356,78249
107378,1,2168,1,4,12207,SAS, 100R,South Asian Language Tutorials,0,100356,78249
107378,1,2172,1,1,10127,SAS, 100R,South Asian Language Tutorials,0,100356,78249
107378,1,2172,1,2,12323,SAS, 100R,South Asian Language Tutorials,0,100356,78249
107378,1,2172,1,3,13561,SAS, 100R,South Asian Language Tutorials,0,100356,78249
107378,1,2172,1,4,13562,SAS, 100R,South Asian Language Tutorials,0,100356,78249
107379,1,2168,1,1,10124,SAS,  91R,Supervised Reading & Research,0,100357,26727
107379,1,2168,1,2,14762,SAS,  91R,Supervised Reading & Research,0,100357,26727
107379,1,2168,1,3,14763,SAS,  91R,Supervised Reading & Research,0,100357,26727
107379,1,2172,1,1,10128,SAS,  91R,Supervised Reading & Research,0,100357,26727
107379,1,2172,1,2,13605,SAS,  91R,Supervised Reading & Research,0,100357,26727
107379,1,2172,1,3,13606,SAS,  91R,Supervised Reading & Research,0,100357,26727
107380,1,2168,1,1,10125,SAS,  98R,Tutorial - Junior Year,0,100358,93356
107380,1,2172,1,1,10129,SAS,  98R,Tutorial - Junior Year,0,100358,93356
107381,1,2168,1,1,12517,SAS,  99RA,Tutorial - Senior Year,0,100359,41834
107388,1,2168,1,1,23773,ECON,1936,Keynes,0,100377,14325
107397,1,2168,1,1,10129,ENG-SCI,135,Phys & Chem:Contxt Global Ener,0,100452,98766
107400,1,2168,1,1,10130,CELLBIO, 306QC,Theory & Sci of Teaching,0,100471,62351
107403,1,2172,1,1,23790,ECON,1760,Behavioral Finance,0,100491,77458
107425,1,2172,1,1,23472,ECON,1450R,Religion and Political Economy,0,100591,43748
107426,1,2168,1,1,23454,MUSIC, 105R,"Fund of Improv & Comp, Dance",0,100592,58855
107432,1,2168,1,1,13951,PSY, 980F,Animal Cognition,0,100631,89069
107451,1,2172,1,1,23475,PSY, 980R,Cultural Psychology,0,100751,46453
107453,1,2168,1,1,10138,PSY,1512,Persuasion and Communication,0,100753,76667
107455,1,2172,1,1,10142,CELLBIO, 307QC,Chromatin Dynamics,0,100755,91774
107464,1,2168,1,1,12107,SOCWORLD,47,Contemporary Develop Countries,0,100793,85573
107469,1,2172,1,1,23216,LING, 221R,Workshop in Indo-European,0,1008,1008
107600,1,2172,1,1,10177,APMTH,221,Advanced Optimization,0,100949,84323
107602,1,2172,1,1,15228,PSY,1503,Psych of Close Relationships,0,100951,32801
107608,1,2168,1,1,13536,ECON,2005HFA,Research in Contracts and Orgs,0,100991,11493
107613,1,2168,1,1,10170,ECON,1415,Analytic Frameworks for Policy,0,101012,93229
107622,1,2168,1,1,10171,BCMP,390,Gene Regulation,0,101051,87028
107622,1,2172,1,1,10181,BCMP,390,Gene Regulation,0,101051,87028
107628,1,2168,1,1,10173,DRB,322,Regulation of Tissue Stem Cell,0,101073,80827
107628,1,2172,1,1,10183,DRB,322,Regulation of Tissue Stem Cell,0,101073,80827
107630,1,2168,1,1,10174,GENETIC,397,Immunogenomics,0,101075,95934
107630,1,2172,1,1,10185,GENETIC,397,Immunogenomics,0,101075,95934
107631,1,2168,1,1,10175,HBTM,348,Molecular Pathogenesis,0,101076,44412
107631,1,2172,1,1,10186,HBTM,348,Molecular Pathogenesis,0,101076,44412
107633,1,2168,1,1,10179,NEUROBIO,384,Neuroscience of Human Emotions,0,101080,89733
107633,1,2172,1,1,10190,NEUROBIO,384,Neuroscience of Human Emotions,0,101080,89733
107634,1,2168,1,1,10181,NEUROBIO,344,Neurobiology & Protein Biochem,0,101081,38211
107634,1,2172,1,1,10192,NEUROBIO,344,Neurobiology & Protein Biochem,0,101081,38211
107669,1,2168,1,1,12050,GHHP,60,Negotiation and Conflict Mgmt,0,101151,52527
107675,1,2172,1,1,10197,ECON, 980W,Policy Options Health & Enviro,0,112953,31219
107677,1,2168,1,1,10187,COMPSCI,281,Adv. Machine Learning,0,101191,97848
107702,1,2168,1,1,12450,CHEM,171,Biological Synthesis,0,101311,49031
107703,1,2168,1,1,10196,CHEM,320,Chemical Biology,0,101312,64138
107703,1,2172,1,1,10202,CHEM,320,Chemical Biology,0,101312,64138
107706,1,2168,1,1,23779,PSY,2410R,Lab Research Emotional Disorde,0,101331,12616
107706,1,2172,1,2,14895,PSY,2410R,Lab Research Emotional Disorde,0,101331,12616
107709,1,2172,1,1,11967,CHEM,255,Practical Crystallography,0,101351,79245
107734,1,2168,1,1,10199,ENG-SCI,350,Materials Science,0,101413,39334
107734,1,2172,1,1,10205,ENG-SCI,350,Materials Science,0,101413,39334
107741,1,2168,1,1,23840,AKKAD,144,Akkadian Divination Texts,0,101451,6734
107746,1,2168,1,1,10200,NEUROBIO,355,A Biophysical Approach to Syst,0,101473,33133
107746,1,2172,1,1,10206,NEUROBIO,355,A Biophysical Approach to Syst,0,101473,33133
107755,1,2168,1,1,10203,NEUROBIO,230,Visual Recognition,0,101512,78454
107759,1,2168,1,1,12945,AFRAMER,  90R.W,Ibibio,0,101531,42039
107759,1,2172,1,1,12716,AFRAMER,  90R.W,Ibibio,0,101531,42039
107761,1,2168,1,1,10207,GENETIC,395,Regulation of global genes,0,101533,72253
107761,1,2172,1,1,10210,GENETIC,395,Regulation of global genes,0,101533,72253
107764,1,2172,1,1,10211,ENG-SCI,265,Advanced Water Treatment,0,101552,20731
107768,1,2168,1,1,10208,NEP, 105A,Dev. of Nepali Lang. and Lit.,0,101591,50945
107769,1,2172,1,1,12317,NEP, 105B,Dev. of Nepali Lang. and Lit.,0,101592,66052
107770,1,2168,1,1,12649,GOV,3005A,Workshop: Intl Relations,0,1016,1016
107773,1,2168,1,1,12946,AFRAMER,  90R.X,Setswana,0,101611,81159
107773,1,2172,1,1,12717,AFRAMER,  90R.X,Setswana,0,101611,81159
107782,1,2168,1,1,10221,CELLBIO,316,Intracellular Protein Turnover,0,1017,1017
107782,1,2172,1,1,10221,CELLBIO,316,Intracellular Protein Turnover,0,1017,1017
107790,1,2168,1,1,10224,AFRAMER,  90R.Y,Kikongo,0,101751,52859
107790,1,2172,1,1,10224,AFRAMER,  90R.Y,Kikongo,0,101751,52859
107809,1,2172,1,1,23214,LING,215,Phonological Theory II,0,101893,5612
107811,1,2172,1,1,10233,ECON,1310,The Economy of China,0,101895,66384
107818,1,2172,1,1,10238,HISTSCI,289,Entangled Objects,0,101931,84196
107821,1,2168,1,1,10238,ECON,1400,The Future of Globalization,0,101951,5906
107827,1,2168,1,1,10240,ECON, 910R,Supervised Reading and Researc,0,1020,1020
107827,1,2172,1,1,10241,ECON, 910R,Supervised Reading and Researc,0,1020,1020
107831,1,2172,1,1,10242,CELLBIO, 308QC,Intro to Histology,0,102012,38084
107839,1,2168,1,1,23955,FRSEMR,  38X,Work: an A/V Exploration,0,111320,98512
107842,1,2168,1,1,13385,E-PSCI,252,Global Geophysics: A Primer,0,102091,62097
107843,1,2172,1,1,10245,HBTM,200,Prin and Pract of Human Path,0,102092,10575
107858,1,2168,1,1,23506,HISTSCI,136,History of Biotechnology,0,102171,58601
107859,1,2168,1,1,23703,RELIGION,40,Incarnation and Desire,0,114437,22186
107864,1,2168,1,1,10253,BCMP,391,"Redox biology, trace elements",0,102194,82614
107864,1,2172,1,1,10252,BCMP,391,"Redox biology, trace elements",0,102194,82614
107868,1,2168,1,1,10254,CELLBIO,390,Membrane: Cytoskeleton Interfc,0,102211,31092
107868,1,2172,1,1,10253,CELLBIO,390,Membrane: Cytoskeleton Interfc,0,102211,31092
107877,1,2168,1,1,10257,NEUROBIO, 306QC,Quantitative Methods for Biol,0,102232,85319
107880,1,2168,1,1,23386,ETHRSON,31,The Philosopher and the Tyrant,0,102251,48904
107884,1,2168,1,1,10261,ISLAMCIV,100,Reading Research Islamic Study,0,102271,94225
107884,1,2172,1,1,10259,ISLAMCIV,100,Reading Research Islamic Study,0,102271,94225
107885,1,2168,1,1,10262,GENETIC,394,Transcriptional Networks,0,102272,42703
107885,1,2172,1,1,10261,GENETIC,394,Transcriptional Networks,0,102272,42703
107886,1,2168,1,1,10263,GENETIC,347,Ras signaling and colon cancer,0,102273,72917
107886,1,2172,1,1,10262,GENETIC,347,Ras signaling and colon cancer,0,102273,72917
107887,1,2168,1,1,10265,GENETIC,356,Research-Molecular Cytogenetic,0,102274,21395
107887,1,2172,1,1,10264,GENETIC,356,Research-Molecular Cytogenetic,0,102274,21395
107892,1,2168,1,1,10267,THI, 101A,Introductory Thai I,0,102311,5395
107893,1,2172,1,1,12334,THI, 101B,Introductory Thai II,0,102312,6557
107899,1,2172,1,001S,10267,PHYSICS,302,Teaching & Communicating Physi,0,102351,51609
107899,1,2172,1,002S,15288,PHYSICS,302,Teaching & Communicating Physi,0,102351,51609
107908,1,2168,1,1,10271,BPH,382,"Aging, Stress Resistance & Die",0,102411,48113
107908,1,2172,1,1,10270,BPH,382,"Aging, Stress Resistance & Die",0,102411,48113
107933,1,2172,1,1,10274,ANTHRO,  98ZB,Junior Tutorial for Social Ant,0,106357,35711
107934,1,2168,1,1,23835,CLASARCH,157,The Roman Villa,0,102515,50818
107945,1,2168,1,1,24047,E-PSCI,274,Field Geology,0,102692,74831
107945,1,2172,1,1,23692,E-PSCI,274,Field Geology,0,102692,74831
107959,1,2168,1,1,23211,HIST,2926,Empires Compared: Proseminar,0,102617,62429
107973,1,2172,1,1,12720,HIST,1155,"Early Modern Europe, 1450-1789",0,102673,56228
107995,1,2168,1,1,10283,ENG-SCI, 298R,Materials Sustainability,0,109853,28719
107996,1,2168,1,1,10285,HAA,  91R,Directed Study in HAA,0,1028,1028
107996,1,2172,1,1,10283,HAA,  91R,Directed Study in HAA,0,1028,1028
108000,1,2172,1,1,23082,E-PSCI,146,Ocean Ridges & Earth System,0,103612,22518
108001,1,2172,1,1,23404,MUSIC, 230RT,Topics in Music Theory,0,102814,89147
108059,1,2172,1,1,22969,HIST,1035,Byzantine Civilization,0,103192,42244
108065,1,2168,1,1,23396,RELIGION,1600,Intro to Hinduism,0,103232,9700
108091,1,2168,1,1,23850,HIST-LIT,  90AT,The Postwar Am Road Narrative,0,103391,26346
108094,1,2168,1,1,15629,GREEK,110,Plato's <i>Symposium</i>,0,103394,6229
108111,1,2168,1,1,10317,GENETIC,396,Genome Editing and Epigenome,0,103484,46863
108111,1,2172,1,1,10317,GENETIC,396,Genome Editing and Epigenome,0,103484,46863
108113,1,2168,1,1,10319,GENETIC,392,Self-Renewal and Cancer,0,103491,10448
108113,1,2172,1,1,10320,GENETIC,392,Self-Renewal and Cancer,0,103491,10448
108130,1,2168,1,1,23784,ASTRON,189,Exoplanet Systems,0,103591,92184
108133,1,2168,1,1,23288,E-PSCI,270,Adv Structural Interpretation,0,103611,8230
108137,1,2168,1,1,10326,SOCIOL,310,Qualifying Paper,0,103631,40662
108140,1,2172,1,1,25568,RELIGION,2479,Theopoetics and Poethics,0,103651,66355
108152,1,2168,1,1,10332,GENETIC,300,Advanced Topics in Genetics,0,1037,1037
108152,1,2172,1,1,10334,GENETIC,300,Advanced Topics in Genetics,0,1037,1037
108161,1,2168,1,1,23682,CULTBLF,51,Making the Middle Ages,0,103732,79782
108167,1,2172,1,1,23162,AFRAMER, 120X,"African American Theatre, Dram",0,103753,73581
108168,1,2172,1,1,25540,AFRAMER, 186X,Childhood in African America,0,103754,22059
108169,1,2172,1,1,23613,HAA,65, Baroque Art,0,103755,88688
108178,1,2172,1,1,23649,RELIGION,1496,Christianity: Hist-Theol-Pract,0,103771,46072
108179,1,2172,1,1,25538,RELIGION,46,Historical Jesus,0,103772,61179
108180,1,2168,1,1,23792,RELIGION,2420,Papyrology & Early Christian,0,103773,76286
108207,1,2172,1,1,27197,RELIGION,1480,Prtstnt-Cthlc Amer 1600-2000,0,103847,30174
108212,1,2168,1,1,10341,SHBT,200,Acoustics of Speech and Hearin,0,103852,60388
108213,1,2168,1,1,11998,SHBT,201,Biology of the Inner Ear,0,103853,75495
108217,1,2172,1,1,10348,SHBT,202,Clinical Aspects of Speech and,0,103857,69294
108218,1,2172,1,1,10351,SHBT,203,Anatomy of Speech and Hearing,0,103858,17772
108223,1,2172,1,1,10352,SHBT,204,Speech Communication,0,103874,47986
108224,1,2172,1,1,10353,SHBT,205,Neural Coding of Sound,0,103875,63093
108233,1,2168,1,1,13959,KORHIST,115,Korean History Through Film,0,103911,20477
108234,1,2172,1,1,25543,AFRAMER, 135X,Reading Du Bois,0,103914,50691
108238,1,2172,1,1,10355,GOV,  94GS,Globalization and Civil Societ,0,103918,7546
108257,1,2168,1,1,10355,FRSEMR,  25X,Human Brain in Health and,0,103977,25887
108285,1,2172,1,1,12763,GOV,63,Topics and Resources in Pol,0,104111,37498
108286,1,2168,1,1,23875,GOV,61,Research Practice Quant Method,0,104112,52605
108286,1,2172,1,1,26154,GOV,61,Research Practice Quant Method,0,104112,52605
108287,1,2172,1,1,12761,GOV,62,Research Practice in Qual,0,104113,67712
108339,1,2172,1,1,12788,CELLBIO,201,Principles of Cell Biology,0,1044,1044
108353,1,2172,1,1,24024,SLAVIC,157,Russian Pastoral,0,104491,99049
108354,1,2168,1,1,10400,BCMP,387,Single-molecule Biophysics,0,106555,47527
108354,1,2172,1,1,10410,BCMP,387,Single-molecule Biophysics,0,106555,47527
108355,1,2168,1,1,10401,NEUROBIO,348,Neural stem cells,0,106553,11112
108355,1,2172,1,1,10411,NEUROBIO,348,Neural stem cells,0,106553,11112
108356,1,2168,1,1,10402,NEUROBIO,307,Architecture and plasticity,0,106552,77741
108356,1,2172,1,1,10412,NEUROBIO,307,Architecture and plasticity,0,106552,77741
108357,1,2168,1,1,10404,GERMPHIL,300,Special Reading and Research,0,1045,1045
108357,1,2172,1,1,10415,GERMPHIL,300,Special Reading and Research,0,1045,1045
108374,1,2168,1,1,10409,COMPSCI,304,Statistical Machine Learning,0,104572,61638
108374,1,2172,1,1,10419,COMPSCI,304,Statistical Machine Learning,0,104572,61638
108389,1,2172,1,1,10422,FRSEMR,  21G,How Did the First Stars and,0,104611,74245
108397,1,2172,1,1,23595,CHNSE, 166R,Chinese in the Humanities,0,104636,16522
108398,1,2172,1,1,23154,ETHRSON,32,Security:Carefree or Careless,0,104637,83151
108402,1,2168,1,1,23684,CULTBLF,53,Sacred and Secular Poetry,0,104652,98258
108405,1,2168,1,1,23388,ETHRSON,33,Medical Ethics and History,0,104671,46736
108419,1,2168,1,1,23646,MUSIC, 181R,Performance and Culture,0,104751,70749
108446,1,2168,1,1,10427,MODMDEST,  91R,Supervised Reading/Research,0,104891,88561
108446,1,2168,1,2,12964,MODMDEST,  91R,Supervised Reading/Research,0,104891,88561
108446,1,2168,1,4,12965,MODMDEST,  91R,Supervised Reading/Research,0,104891,88561
108446,1,2172,1,1,10438,MODMDEST,  91R,Supervised Reading/Research,0,104891,88561
108446,1,2172,1,2,12741,MODMDEST,  91R,Supervised Reading/Research,0,104891,88561
108446,1,2172,1,4,12742,MODMDEST,  91R,Supervised Reading/Research,0,104891,88561
108447,1,2168,1,1,10428,MODMDEST,300,Direction of Master's Thesis,0,104892,37039
108447,1,2168,1,2,12849,MODMDEST,300,Direction of Master's Thesis,0,104892,37039
108447,1,2168,1,3,12850,MODMDEST,300,Direction of Master's Thesis,0,104892,37039
108447,1,2168,1,5,12851,MODMDEST,300,Direction of Master's Thesis,0,104892,37039
108447,1,2172,1,1,10439,MODMDEST,300,Direction of Master's Thesis,0,104892,37039
108447,1,2172,1,2,12672,MODMDEST,300,Direction of Master's Thesis,0,104892,37039
108447,1,2172,1,3,12673,MODMDEST,300,Direction of Master's Thesis,0,104892,37039
108447,1,2172,1,5,12674,MODMDEST,300,Direction of Master's Thesis,0,104892,37039
108448,1,2168,1,1,23785,BPH,206,Advanced Respiratory Physiolog,0,1049,1049
108455,1,2168,1,1,23470,AESTHINT,55,"Shakespeare, The Early Plays",0,104932,45945
108465,1,2168,1,1,10437,PHYSICS, 143A,Quantum Mechanics I,0,1050,1050
108465,1,2172,1,1,10449,PHYSICS, 143A,Quantum Mechanics I,0,1050,1050
108471,1,2168,1,1,10438,EAFM,201,Media Mix: Representations,0,105031,91266
108472,1,2168,1,1,23973,EAFM,202,Rip &Tear: Body in Jpn Film,0,114615,39744
108488,1,2168,1,1,10447,PSY,2451,Psych of Racism and Prejudice,0,105100,75368
108490,1,2172,1,1,26642,PSY,1702,The Emotional Mind,0,105111,7521
108491,1,2168,1,1,23778,PSY,2160R,Affective and Dev. Neurosci. L,0,105112,23846
108491,1,2172,1,1,15203,PSY,2160R,Affective and Dev. Neurosci. L,0,105112,23846
108494,1,2172,1,1,23008,HIST,  84E,How to Read a Book,0,105131,90475
108501,1,2172,1,1,25525,RELIGION,1017,The Shock of the New,0,105191,89684
108502,1,2172,1,1,32715,RELIGION,1013,Poetry and Religion,0,105192,38162
108504,1,2172,1,1,26113,RELIGION,2010,Space and Place,0,105194,68376
108513,1,2172,1,1,10459,FRSEMR,  34O,You and Your Camera,0,105214,40867
108514,1,2168,1,1,10451,FRSEMR,  34S,The Art of Noticing,0,105215,55974
108519,1,2172,1,1,10460,HISTSCI,246,Hist & Anthro of Med & Bio,0,105232,19559
108530,1,2168,1,1,23292,HIST,1511,Latin America and the U.S.,0,105293,22264
108531,1,2172,1,1,23065,HIST,1913,"Dirty Wars, Peace Processes, a",0,105294,88893
108549,1,2172,1,1,23490,WOMGEN,1424,Amer Fetish: Consumer Culture,0,105352,91598
108555,1,2168,1,1,10455,FRSEMR,  25O,Blding a Living Cell One Brick,0,105358,48982
108556,1,2168,1,1,23699,EAFM,110,"Film, Popular Cult East Asia",0,105359,64089
108564,1,2172,1,1,10461,FRSEMR,  22T,Why We Animals Sing,0,105366,22509
108569,1,2168,1,1,23797,WOMGEN,1234,Creative Writing in WGS,0,105371,12567
108580,1,2168,1,1,23484,AESTHINT,59,Nazi Cinema,0,105411,3396
108583,1,2168,1,1,23834,CLASARCH,10,Greek Antiquity,0,105432,3132
108588,1,2168,1,1,16121,CLASSIC,360,Teaching Colloquium,0,105452,88102
108619,1,2168,1,1,23805,WOMGEN,1127,WGS in the Daily News,0,105571,48191
108619,1,2172,1,1,24076,WOMGEN,1127,WGS in the Daily News,0,105571,48191
108639,1,2168,1,1,10467,GOV,  92R,Faculty Research Assistant,0,105631,35789
108639,1,2172,1,1,10470,GOV,  92R,Faculty Research Assistant,0,105631,35789
108649,1,2172,1,1,32712,VES,  35R,Building Thought,0,105672,44695
108652,1,2172,1,1,23704,VES, 195G,The Dream Factory,0,105691,59802
108665,1,2172,1,1,23339,HEB,1540,Human Migration,0,105751,68708
108669,1,2172,1,1,13312,HEB,1419,Lab Methods Human Evol Biology,0,105755,98922
108673,1,2168,1,1,23359,SOCIOL,143,Just Institutions,0,105771,10985
108673,1,2172,1,1,27173,SOCIOL,143,Just Institutions,0,105771,10985
108680,1,2168,1,1,10471,AFRAMER, 209A,Africa Rising? New African Eco,0,105794,56306
108693,1,2172,1,1,25466,CLASARCH,11,Roman Antiquity,0,105851,50105
108694,1,2172,1,1,10474,AFRAMER, 209B,Africa Rising? New African Eco,0,105852,65212
108705,1,2168,1,1,10473,GERMAN,  91R,Supervised Reading & Research,0,1059,1059
108705,1,2172,1,1,10475,GERMAN,  91R,Supervised Reading & Research,0,1059,1059
108716,1,2172,1,1,23618,FRENCH,136,French Feminisms Today,0,105932,3845
108750,1,2172,1,1,12523,E-PSCI,162,Hydrology & Envir Geomechanics,0,106074,76823
108760,1,2172,1,1,27176,COMPLIT,283,Language Differences,0,106096,7468
108790,1,2172,1,1,23516,COMPLIT,294,Debating World Literature,0,106195,45818
108816,1,2168,1,1,13182,RSRA, 298A,AM Thesis Reading and Research,0,106239,14813
108818,1,2168,1,1,13184,RSRA, 299A,AM Thesis Develmnt & Writing,0,106240,81442
108829,1,2168,1,1,10509,FRSEMR,  27I,Global Health,0,106277,38826
108837,1,2172,1,1,23164,AFRAMER, 145X,The Hiphop Cipher,0,106293,99254
108839,1,2168,1,1,10510,SYSTBIO,212,Communication of Science,0,106295,47732
108840,1,2172,1,1,23222,CHEM,106,Advanced Organic Chemistry,0,1063,1063
108842,1,2172,1,1,12710,VES,23,Conceptual Figure,0,106311,11317
108848,1,2168,1,1,23400,PHIL,19,Intro to Philosophy of Religio,0,106318,20223
108851,1,2168,1,1,13746,STAT, 366HFRA,Introduction to Research,0,106321,65544
108852,1,2172,1,1,23405,CULTBLF,55,The Enlightenment,0,106322,14022
108854,1,2172,1,1,10506,SOCWORLD,49,Worlds of Business Modrn China,0,106324,29129
108859,1,2168,1,1,10517,VES,  52R,Intro to Non Fiction Videomaki,0,106351,87233
108859,1,2172,1,1,12524,VES,  52R,Intro to Non Fiction Videomaki,0,106351,87233
108871,1,2172,1,1,10510,ENG-SCI,183,Introduction to Heat Transfer,0,106364,16727
108880,1,2168,1,1,10526,APPHY,  50A,Phys Fndtn for Sci & Engr Prt,0,106431,77155
108882,1,2172,1,1,15131,APPHY,  50B,Phys Fndtn for Sci & Engr Prt,0,106451,92262
108890,1,2172,1,1,23400,CULTBLF,19,Contemporary Muslim Societies,0,1065,1065
108892,1,2168,1,1,10534,ECON, 980X,Economics of Work and Family,0,106531,13231
108892,1,2172,1,1,23466,ECON, 980X,Economics of Work and Family,0,106531,13231
108901,1,2168,1,1,12933,ECON,1010A,Intermediate Microeconomics,0,106611,58552
108901,1,2172,1,1,12707,ECON,1010A,Intermediate Microeconomics,0,106611,58552
108907,1,2168,1,1,12469,ROM-STD,  99A,Tutorial - Senior Year,0,1067,1067
108926,1,2168,1,1,10547,BE,  91R,Supervised Reading and Researc,0,106834,63962
108926,1,2172,1,1,10535,BE,  91R,Supervised Reading and Researc,0,106834,63962
108949,1,2172,1,1,10540,ANTHRO,2628,Ethnograph Methods Anthro Rr,0,106891,32957
108950,1,2168,1,1,23482,AESTHINT,58,Modern Art and Modernity,0,106892,99586
108955,1,2172,1,1,10546,PSY,1514,Us and Them,0,106912,78278
108956,1,2168,1,1,10556,PSY,1552,Styles of Thought,0,106913,26756
108959,1,2172,1,1,23419,PSY, 980Y,Intuitive Math in the Everyday,0,106916,72077
108969,1,2172,1,1,13048,E-PSCI,56,Geobiology & History of Life,0,106958,29461
108971,1,2168,1,1,10562,ARABIC, 242AR,Arabic Five,0,106972,59675
108974,1,2172,1,1,23567,SOCIOL,180,"Law, Science, and Soc in Ameri",0,106975,38367
108976,1,2168,1,1,10563,ANTHRO,2722,Sonic Ethnography,0,106991,68581
108982,1,2168,1,1,23655,MUSIC, 175R,Special Topics,0,107071,32166
108982,1,2172,1,1,27207,MUSIC, 175R,Special Topics,0,107071,32166
108983,1,2172,1,1,13217,MUSIC, 194R,Special Topics,0,107072,98795
108993,1,2172,1,1,23474,ECON,1820,Education Reform in America,0,107151,52303
108994,1,2168,1,1,10572,BBS,230,Analysis of the Biological Lit,0,107171,36968
108999,1,2168,1,1,10574,BCMP, 308QC,Cell Fate Decisions,0,107274,21552
109003,1,2168,1,1,10575,HISTSCI,166,What is Enlightenment?,0,107312,83424
109006,1,2168,1,1,10577,SHBT,300,Auditory neural coding,0,107333,29629
109006,1,2172,1,1,10561,SHBT,300,Auditory neural coding,0,107333,29629
109007,1,2168,1,1,10578,SHBT,301,Acoustics & Mech of Middle Ear,0,107334,54684
109007,1,2172,1,1,10563,SHBT,301,Acoustics & Mech of Middle Ear,0,107334,54684
109008,1,2168,1,1,10580,SHBT,302,Mechanics and Physiology,0,107335,55476
109008,1,2172,1,1,10564,SHBT,302,Mechanics and Physiology,0,107335,55476
109009,1,2168,1,1,10582,SHBT,303,Sensory Coding & Feedback Ctrl,0,107336,42465
109009,1,2172,1,1,10565,SHBT,303,Sensory Coding & Feedback Ctrl,0,107336,42465
109012,1,2168,1,1,10584,SHBT,306,Clinical studies of laryngeal,0,107339,16069
109012,1,2172,1,1,10567,SHBT,306,Clinical studies of laryngeal,0,107339,16069
109013,1,2168,1,1,10586,SHBT,310,Independent Stud in SHBT,0,107340,76933
109013,1,2168,1,2,14686,SHBT,310,Independent Stud in SHBT,0,107340,76933
109013,1,2172,1,1,10568,SHBT,310,Independent Stud in SHBT,0,107340,76933
109013,1,2172,1,2,13474,SHBT,310,Independent Stud in SHBT,0,107340,76933
109014,1,2168,1,1,10587,SHBT, 333R,Lab Rotation in SHBT,0,107341,41383
109014,1,2172,1,1,10569,SHBT, 333R,Lab Rotation in SHBT,0,107341,41383
109015,1,2168,1,1,10588,SHBT, 301QC,Speech and Hearing Lab Visits,0,107342,14124
109015,1,2172,1,1,10570,SHBT, 301QC,Speech and Hearing Lab Visits,0,107342,14124
109018,1,2168,1,1,10589,SHBT,305,Degeneration and regeneration,0,107371,17641
109018,1,2172,1,1,10571,SHBT,305,Degeneration and regeneration,0,107371,17641
109021,2,2168,1,1,10074,COMPLIT,  91R,Supervised Reading and Researc,0,1074,1074
109021,2,2172,1,1,13554,COMPLIT,  91R,Supervised Reading and Researc,0,1074,1074
109073,1,2168,1,1,10615,MED-SCI, 302QC,Conduct of Science Refresher,0,107611,16457
109085,1,2168,1,1,10618,CELLBIO,385,Epigenetic Mechanisms,0,107753,72714
109085,1,2172,1,1,10604,CELLBIO,385,Epigenetic Mechanisms,0,107753,72714
109086,1,2168,1,1,10619,CELLBIO,386,Systemic metabolism and cancer,0,107754,41321
109086,1,2172,1,1,10605,CELLBIO,386,Systemic metabolism and cancer,0,107754,41321
109087,1,2168,1,1,10620,CELLBIO,387,Calcium signaling in health,0,107755,81727
109087,1,2172,1,1,10606,CELLBIO,387,Calcium signaling in health,0,107755,81727
109090,1,2168,1,1,10621,HBTM,350,Molecular basis of hematologic,0,107758,61555
109090,1,2172,1,1,10608,HBTM,350,Molecular basis of hematologic,0,107758,61555
109091,1,2168,1,1,10623,HBTM,351,Bio and Immunotherapy of Chron,0,107771,49316
109091,1,2172,1,1,10610,HBTM,351,Bio and Immunotherapy of Chron,0,107771,49316
109092,1,2168,1,1,10624,MICROBI,353,Cancer immunotherapy develop,0,107772,43059
109092,1,2172,1,1,10612,MICROBI,353,Cancer immunotherapy develop,0,107772,43059
109093,1,2168,1,1,10626,VIROLOGY,351,Molecular Mechanisms of HIV,0,107773,29818
